File Path,Duration (seconds)
./voice-clips/persona5/ann/english/p5r/00310_streaming_dec.wav,4.22225
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01186_streaming_dec.wav,4.214916666666666
./voice-clips/persona5/ann/english/p5r/00304_streaming_dec.wav,4.21325
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01029_streaming_dec.wav,4.181
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01030_streaming_dec.wav,4.166916666666666
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01179_streaming_dec.wav,4.166541666666666
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01025_streaming_dec.wav,4.159
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00991_streaming_dec.wav,4.15125
./voice-clips/persona5/ann/english/p5r/00308_streaming_dec.wav,4.147291666666667
./voice-clips/persona5/ann/english/p5r/00295_streaming_dec.wav,4.146333333333334
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00976_streaming_dec.wav,4.13625
./voice-clips/persona5/ann/english/p5r/00239_streaming_dec.wav,4.12925
./voice-clips/persona5/ann/english/p5r/00293_streaming_dec.wav,4.107083333333334
./voice-clips/persona5/ann/english/p5r/00242_streaming_dec.wav,4.0785
./voice-clips/persona5/ann/english/p5r/00325_streaming_dec.wav,4.0540416666666665
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00997_streaming_dec.wav,4.0452916666666665
./voice-clips/persona5/ann/english/p5r/00292_streaming_dec.wav,4.017833333333333
./voice-clips/persona5/ann/english/p5r/00336_streaming_dec.wav,4.003708333333333
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01014_streaming_dec.wav,3.9867083333333335
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01024_streaming_dec.wav,3.9680416666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00969_streaming_dec.wav,3.9408333333333334
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01183_streaming_dec.wav,3.8859166666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01001_streaming_dec.wav,3.8758333333333335
./voice-clips/persona5/ann/english/p5r/00314_streaming_dec.wav,3.86525
./voice-clips/persona5/ann/english/p5r/00323_streaming_dec.wav,3.816666666666667
./voice-clips/persona5/ann/english/p5r/00324_streaming_dec.wav,3.815916666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01051_streaming_dec.wav,3.8105416666666665
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01028_streaming_dec.wav,3.80075
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00094_streaming_dec.wav,3.7772083333333333
./voice-clips/persona5/ann/english/p5r/00256_streaming_dec.wav,3.7600416666666665
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01022_streaming_dec.wav,3.7485833333333334
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00988_streaming_dec.wav,3.673875
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00986_streaming_dec.wav,3.6666666666666665
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01027_streaming_dec.wav,3.6574583333333335
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00977_streaming_dec.wav,3.653583333333333
./voice-clips/persona5/ann/english/p5r/00276_streaming_dec.wav,3.6529166666666666
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/05358_streaming_dec.wav,3.6439583333333334
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01003_streaming_dec.wav,3.6355
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00990_streaming_dec.wav,3.6289166666666666
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01026_streaming_dec.wav,3.6052916666666666
./voice-clips/persona5/ann/english/p5r/00283_streaming_dec.wav,3.603
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01023_streaming_dec.wav,3.601583333333333
./voice-clips/persona5/ann/english/p5r/00238_streaming_dec.wav,3.5829583333333335
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [240].wav,3.574291666666667
./voice-clips/persona5/ann/english/p5r/00265_streaming_dec.wav,3.570875
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00083_streaming_dec.wav,3.5103333333333335
./voice-clips/persona5/ann/english/p5r/00282_streaming_dec.wav,3.5039583333333333
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00989_streaming_dec.wav,3.4985833333333334
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01255_streaming_dec.wav,3.4920416666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00975_streaming_dec.wav,3.484375
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00088_streaming_dec.wav,3.484208333333333
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [59].wav,3.483
./voice-clips/persona5/ann/english/p5r/00311_streaming_dec.wav,3.4627083333333335
./voice-clips/persona5/ann/english/p5r/00313_streaming_dec.wav,3.4515
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00086_streaming_dec.wav,3.440958333333333
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00980_streaming_dec.wav,3.4247083333333332
./voice-clips/persona5/ann/english/p5r/00332_streaming_dec.wav,3.4095416666666667
./voice-clips/persona5/ann/english/p5r/00321_streaming_dec.wav,3.3956666666666666
./voice-clips/persona5/ann/english/p5r/00255_streaming_dec.wav,3.395375
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00089_streaming_dec.wav,3.2809583333333334
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [240].wav,3.2597916666666666
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00958_streaming_dec.wav,3.2194583333333333
./voice-clips/persona5/ann/english/p5r/00334_streaming_dec.wav,3.2112083333333334
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01252_streaming_dec.wav,3.2102083333333336
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01251_streaming_dec.wav,3.2085
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00084_streaming_dec.wav,3.178166666666667
./voice-clips/persona5/ann/english/p5r/00327_streaming_dec.wav,3.170166666666667
./voice-clips/persona5/ann/english/p5r/00337_streaming_dec.wav,3.1585
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00978_streaming_dec.wav,3.15725
./voice-clips/persona5/ann/english/p5r/00262_streaming_dec.wav,3.1354166666666665
./voice-clips/persona5/ann/english/p5r/00339_streaming_dec.wav,3.1320833333333336
./voice-clips/persona5/ann/english/p5r/00264_streaming_dec.wav,3.128
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01015_streaming_dec.wav,3.1119166666666667
./voice-clips/persona5/ann/english/p5r/00273_streaming_dec.wav,3.102708333333333
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00979_streaming_dec.wav,3.083833333333333
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00085_streaming_dec.wav,3.071083333333333
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00081_streaming_dec.wav,3.0632083333333333
./voice-clips/persona5/ann/english/p5r/00299_streaming_dec.wav,3.0541666666666667
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [59].wav,3.0330833333333334
